volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
133,10,161.42929911613464,162.62930006980895,0.013492,0.010564,feedback,20,21,False,0.14033781795216527,0.3333333333333333,-0.3333333333333333
134,10,162.63148498535156,163.83148593902587,0.08707,0.01764,feedback,20,21,False,0.15750550978026248,0.3333333333333333,-0.3333333333333333
135,10,163.85206985473633,165.0520712852478,-0.015014,-0.013102,feedback,21,21,False,0.0,0.3333333333333333,-0.3333333333333333
136,10,165.0000786781311,166.2000796318054,-0.046627,0.002242,feedback,21,21,False,-0.010902511003494821,0.3333333333333333,-0.3333333333333333
137,10,166.23598313331604,167.43598432540892,-0.085373,-0.056391,feedback,21,21,False,-0.3138628815659181,0.3333333333333333,-0.3333333333333333
138,10,167.44992899894714,168.64992995262145,-0.010067,-0.005947,feedback,21,22,False,0.0,0.3333333333333333,-0.3333333333333333
139,10,168.63727712631226,169.83727831840514,-0.074242,-0.01418,feedback,21,22,False,-0.02407660303306334,0.3333333333333333,-0.3333333333333333
140,10,169.84419703483582,171.0441982269287,-0.07376,0.020467,feedback,21,23,False,0.0,0.3333333333333333,-0.3333333333333333
141,10,171.0366473197937,172.236648273468,-0.102116,-0.039344,feedback,21,24,False,0.0,0.3333333333333333,-0.3333333333333333
142,10,172.24123978614807,173.44124073982238,0.061713,-0.061642,feedback,21,25,False,0.0,0.3333333333333333,-0.3333333333333333
143,10,173.44439363479614,174.64439458847045,-0.103776,-0.015024,feedback,22,25,False,0.0,0.3333333333333333,-0.3333333333333333
144,10,174.64177680015564,175.84177799224852,-0.127878,-0.104427,feedback,22,26,False,0.0,0.3333333333333333,-0.3333333333333333
145,10,175.82344961166382,177.02345056533812,-0.008978,-0.066851,feedback,22,26,False,-0.13727181698485558,0.3333333333333333,-0.3333333333333333
146,10,176.9899091720581,178.189910364151,-0.047357,-0.024754,feedback,22,26,False,0.19385417470277785,0.3333333333333333,-0.3333333333333333
147,10,178.21237969398499,179.4123806476593,-0.049635,0.041157,feedback,22,26,False,0.058092478758370376,0.3333333333333333,-0.3333333333333333
148,10,179.4358034133911,180.635804605484,-0.083935,-0.015195,feedback,22,27,False,0.0,0.3333333333333333,-0.3333333333333333
